amount,hour,is_international,is_fraud
447.1799674267656,15,0,0
3314.7014962032777,22,1,1
468.3964978455265,18,0,0
556.8263905187591,12,0,0
719.2166438363304,14,0,0
471.6133488595392,8,0,0
365.04578202683695,13,0,0
550.3761885399535,21,0,0
518.1766923949193,11,0,0
274.6244815938654,18,0,0
581.1697416206797,20,0,0
2533.0557145550547,10,0,1
273.9011528340429,16,0,0
3887.335849193705,21,0,1
976.8280519051302,22,0,0
641.084707458682,14,0,0
301.0405845022177,10,0,0
561.6473865351313,11,0,0
790.5846743644275,20,1,0
471.40234137422607,16,0,0
304.6730739706523,16,0,0
526.4860037680567,13,0,0
496.3553924343777,10,0,0
348.7195937085338,15,0,0
372.01349741617696,20,0,0
597.5889181737052,14,0,0
537.1498851663415,12,0,0
236.3407412965053,20,0,0
571.8313307780693,21,0,0
707.2561390066695,20,0,0
454.0151568069413,20,0,0
2703.3774644303508,14,1,1
763.0536540051621,21,0,0
645.6708510234367,16,1,0
442.1555027715258,14,0,0
3637.2352244159974,9,0,1
497.3655760283831,10,0,0
633.0138581607108,9,0,0
624.1982265195588,11,0,0
463.1357749980648,16,0,0
549.5434918424887,17,0,0
366.77992193995215,21,1,0
307.8396189731252,15,0,0
2811.0959265776114,6,1,1
540.3370171517902,21,0,0
327.61940042175587,22,0,0
515.2888831058987,8,0,0
781.5266916922506,14,0,0
445.80943624948316,19,0,0
338.7850979273429,22,0,0
775.433875959503,13,0,0
447.69123916273435,18,0,0
435.7508266755339,12,0,0
378.0588357034511,11,0,0
419.18430235733854,8,0,0
413.31588378835164,17,0,0
307.0409997374454,9,0,0
573.0458721178372,13,0,0
858.0427699360883,21,0,0
508.0186868926211,16,0,0
3073.8832306035665,12,1,1
3746.1110743928957,21,0,1
504.4135363377459,11,0,0
502.1791822906353,13,0,0
649.9736370365442,15,0,0
462.1438812523275,13,0,0
3125.786274748955,17,0,1
172.9684903265789,11,0,0
678.1451589081681,20,0,0
613.0782604900523,20,0,0
569.9266493295966,13,0,0
2927.30325629923,14,0,1
244.15216759767242,17,0,0
481.24864545206333,17,0,0
523.7809536615072,10,0,0
554.8166096546117,9,0,0
434.0018443205437,16,0,0
433.61964321617245,14,0,0
3462.9293070521335,21,0,1
404.16832276349874,12,1,0
586.9341713714716,9,0,0
629.5742020547282,8,0,0
447.35714266730326,13,0,0
570.6704440099894,8,0,0
452.56361114846266,10,0,0
556.8920051547744,8,0,0
565.6268372929804,22,0,0
399.32895839051287,11,0,0
533.5393323162024,11,0,0
2154.2761006893807,16,0,1
357.49669176341285,16,0,0
721.3923572080264,12,0,0
715.2950234968159,8,1,0
340.6378382210655,8,0,0
427.37458499996325,8,0,0
3237.53269658889,13,1,1
486.68053284312487,9,0,0
558.6896989899852,10,0,0
148.34850373716893,15,0,0
582.5303744039661,22,0,0
260.292143708493,10,0,0
471.29840199574096,15,0,0
547.3407505385511,14,0,0
449.4012256897241,20,0,0
493.52996155386387,18,0,0
567.8500925964709,9,0,0
3075.8614877843006,17,1,1
405.861869534462,20,0,0
611.3043354469236,17,0,0
363.0683019921759,13,0,0
462.3346117944631,16,0,0
247.5695342576293,12,0,0
432.926351400508,15,0,0
436.5052531933769,9,0,0
257.6512491018983,16,0,0
572.0215105087416,16,0,0
463.93442043944856,18,0,0
477.87069796394707,21,0,0
463.41558347339935,8,0,0
445.46250645398015,11,0,0
627.6928362267183,16,0,0
87.54859705541367,11,0,0
565.1635465318786,18,0,0
400.17354390669584,18,0,0
553.5306588724264,22,1,0
192.4741848453466,21,0,0
281.42662702165,10,0,0
476.1222692929909,19,0,0
628.6963821885731,10,0,0
2689.0934551465452,7,1,1
379.5139862072442,14,0,0
665.9433065089834,12,0,0
625.7189851841572,17,0,0
269.6536895110821,21,0,0
649.3552078849885,18,0,0
595.2726420221607,20,0,0
568.5162856336117,13,0,0
3158.7049285011517,7,1,1
460.8650265498725,15,0,0
376.0655800454071,12,0,0
542.2933801091235,16,0,0
610.337463864256,19,0,0
364.56092328694604,12,0,0
935.7600753860611,19,0,0
660.0833624857975,9,0,0
247.65102773134598,17,0,0
209.4549600941877,11,0,0
426.63837978216145,22,0,0
350.4129758597777,11,1,0
4357.269346376681,1,1,1
621.0512422916706,16,0,0
405.72729047948155,13,0,0
446.56040434078614,19,0,0
639.2445487352727,20,0,0
521.3638604105848,18,0,0
2993.676387701411,23,0,1
549.0514803183972,21,0,0
704.5143068128548,18,0,0
1179.4108770225982,9,0,1
486.6019395948898,9,0,0
586.6103866278875,12,0,0
611.0021354456503,9,0,0
427.5814761913033,15,0,0
541.4411268992831,21,0,0
401.8780339898305,13,0,0
183.92114790054677,16,0,0
552.7634612598805,11,0,0
554.8045613095651,20,0,0
503.27782182851644,22,0,0
576.2118657798597,9,0,0
302.47546834126376,11,0,0
324.2650056761987,15,0,0
484.2163798623693,12,0,0
3070.294109664582,16,1,1
246.89983490629552,8,0,0
377.93409076281836,11,0,0
568.9558932522482,17,0,0
500.2999034622631,15,0,0
667.1888666866065,20,0,0
265.47830781969674,15,0,0
3768.5874460755713,21,0,1
696.8037893329871,16,0,0
545.7075619631647,19,1,0
554.6801733549894,16,0,0
592.1148765668936,21,0,0
695.5347601712131,16,0,0
609.3071351111519,16,0,0
445.54192301523926,15,0,0
800.5264115602013,15,0,0
857.3903424026109,16,0,0
2125.0103506266632,9,0,1
419.35061346454665,14,0,0
759.3493011328555,8,0,0
2398.2713055459835,13,1,1
679.0427857784566,19,0,0
678.4433007931465,13,0,0
549.2551959247307,14,0,0
578.1750883598169,12,0,0
2576.5821546400853,22,0,1
326.3803051649867,15,0,0
380.31758545722573,22,0,0
359.95734799851846,16,0,0
431.1739260276049,9,0,0
127.89372350231878,8,0,0
504.6375917049048,9,0,0
524.4129597657509,21,0,0
636.2902039838167,20,0,0
552.8940805875759,20,0,0
337.341789164995,9,1,0
437.6964109730472,8,0,0
597.986732492184,9,0,0
626.2730100335093,17,0,0
467.41607626719855,14,0,0
199.76813833419817,12,0,0
3688.4237663691565,7,0,1
446.9577887579533,14,0,0
669.9034730779383,16,0,0
730.5448480876466,17,0,0
372.043410863963,13,0,0
557.5065669773705,21,0,0
466.7695826403799,13,0,0
616.6006364092616,15,0,0
333.33426486236624,20,0,0
288.08511741614507,16,0,0
510.4879371492238,18,0,0
475.07632370754015,17,0,0
1139.7029001005706,23,1,1
322.3807502152591,18,0,0
547.086231718633,8,0,0
589.033204235835,13,0,0
3056.335301861831,1,1,1
438.2375873473026,18,0,0
499.71202202354806,12,0,0
634.2777472957529,8,0,0
162.90971669887165,15,0,0
3529.1025519133664,4,1,1
412.2688797600499,21,0,0
508.74114964031696,18,0,0
382.0151337343747,13,0,0
427.070880395143,21,0,0
355.4542333446794,8,0,0
418.61632698322626,12,0,0
583.4112910734726,8,0,0
603.5156637146018,20,0,0
530.4162572378551,17,0,0
628.519097384979,16,0,0
572.3100253288288,10,1,0
661.8318558544609,18,0,0
540.5514858922588,10,0,0
388.6711859003845,20,0,0
634.1319992770115,16,0,0
523.7178627357664,14,0,0
499.79110228349765,19,0,0
457.58063762786446,16,0,0
436.33059353271534,16,0,0
631.7087868362299,16,0,0
471.7423809103425,12,0,0
407.5560367711838,16,0,0
137.8838223453444,20,0,0
380.4633516054965,16,0,0
420.2183759085864,22,0,0
3714.2846530583643,17,0,1
503.9878011989148,16,0,0
543.337500075306,20,0,0
453.5980190419642,18,0,0
482.46797203872137,16,0,0
405.7900874411939,10,0,0
537.5669450391141,18,0,0
540.855463291136,20,0,0
546.4087355235417,8,0,0
724.2411966851594,20,1,0
466.666595435184,15,0,0
757.8192504574789,10,0,0
747.1090996404994,14,0,0
404.07449136687865,15,0,0
182.50183265442035,17,0,0
102.2437497621197,11,0,0
55.320674323752314,17,0,0
3895.600544642333,21,0,1
588.6359484190032,22,1,0
565.9454909025491,22,0,0
183.80699873338358,11,0,0
453.23805037663294,10,0,0
682.1284743392753,20,0,0
2090.4619348716524,22,1,1
449.1112274173977,13,0,0
516.4228039170631,15,0,0
727.4660150884106,20,1,0
477.046118569068,17,0,0
750.183141667928,14,0,0
431.752477948883,12,0,0
654.5293104729096,21,0,0
376.3278176463141,16,0,0
498.1873023817599,19,0,0
599.8077663459179,17,0,0
2973.3642083864497,10,0,1
398.8681307413236,19,0,0
206.21128394044536,9,0,0
584.340930787174,15,0,0
3434.2865795820767,14,1,1
527.0545914539597,21,0,0
516.5919683868017,11,0,0
3076.3512307901888,11,0,1
2770.9070913078594,4,0,1
275.7408754659192,12,0,0
673.2968054160044,19,0,0
591.9448070711899,13,0,0
561.9098917393983,11,0,0
162.53243330725888,19,0,0
288.5270856578285,13,0,0
1313.8484899084776,4,0,1
446.6452526643448,11,1,0
493.8856210796849,8,0,0
412.90228958816226,19,0,0
361.02003332642744,20,0,0
545.2956113778906,14,0,0
511.7898059172556,14,0,0
583.3373132975187,17,0,0
554.9797110855845,22,0,0
325.6356829790104,16,0,0
574.183498298428,9,0,0
424.94583839046504,17,0,0
374.3804893872211,16,0,0
501.7176937505982,19,0,0
526.609417195541,11,0,0
390.63742433845874,22,0,0
582.3108228296189,21,0,0
2354.974543452253,13,0,1
521.8907441217161,18,0,0
500.20097701317303,16,0,0
234.85668305909286,10,0,0
527.1971326792129,15,0,0
738.5678446874035,19,0,0
546.443012286375,21,0,0
544.6266606778332,20,0,0
490.962223039807,20,0,0
626.0462206186094,22,0,0
535.543308307887,15,0,0
582.2641881244699,14,0,0
770.261292162072,12,0,0
487.27242025069853,20,0,0
375.0444915805983,21,0,0
60.41084362208363,16,0,0
356.65622488979034,9,0,0
306.2176597652465,21,0,0
3168.5335021796964,21,1,1
848.8669687822528,8,0,0
336.0014213168926,20,0,0
520.2685177802123,10,0,0
445.7251194373488,18,0,0
541.721558968194,15,1,0
602.8623552911993,21,0,0
510.40717026991683,14,0,0
570.7307783817708,15,0,0
603.5728031101653,18,0,0
236.02764384568013,11,0,0
448.5820773703431,8,0,0
520.7362148088023,13,0,0
736.8636884615653,13,0,0
604.7849518057258,15,0,0
3731.6992431894773,12,0,1
451.4022836755355,19,0,0
683.9050864866019,16,0,0
436.45900903087426,18,0,0
449.7672455021338,15,0,0
263.6571009244077,11,0,0
608.6424016184342,22,0,0
526.8111444929491,13,0,0
4140.263154776245,4,1,1
678.6714429633298,21,0,0
482.90788135176876,8,0,0
3615.8855144442837,6,1,1
364.63653578112314,20,0,0
2476.8294930904626,17,0,1
478.3958509917985,9,0,0
438.1494691692904,8,0,0
467.0096307100497,11,0,0
257.0192008412345,21,0,0
473.0721180076099,21,1,0
217.88023580389137,12,0,0
661.4360236199578,16,0,0
552.4025933840644,10,0,0
687.4497900565666,21,0,0
2999.549522301633,22,1,1
689.6809714007054,21,0,0
328.9758621310654,16,0,0
398.2603339767235,22,0,0
646.0495267016136,20,0,0
504.36649198650036,9,0,0
469.43272083131785,14,1,0
607.07302047236,15,0,0
510.81942615708044,12,0,0
699.1529198401538,16,0,0
2375.653236284439,14,0,1
505.1917811277883,17,0,0
404.50770753466463,18,0,0
2746.1706197980475,1,0,1
566.9796764044916,14,0,0
393.91032050728046,12,0,0
209.82038964303234,9,0,0
3820.278427406204,17,0,1
807.313347629493,10,0,0
201.37820073140034,17,0,0
410.03758263217026,9,0,0
645.1199409387516,11,0,0
616.6687903143422,22,0,0
614.0199628063781,16,0,0
333.4353973378283,12,0,0
339.20561715646716,21,0,0
651.1266156479838,18,0,0
3536.982409290959,6,1,1
547.1115835804699,20,1,0
2474.903285161513,13,0,1
1537.283750846798,2,0,1
436.2839408310363,9,0,0
426.53747256481864,14,0,0
322.2584350374463,13,0,0
657.4009415815111,8,0,0
310.64160517142517,14,0,0
443.5765893154851,10,0,0
317.51597759283084,21,0,0
1699.1324090987869,1,0,1
601.6102053038453,17,0,0
551.6967839354079,15,0,0
637.3895453419398,14,0,0
346.8432258982517,17,1,0
308.02385635399696,11,0,0
2538.402902897973,21,0,1
595.3056714291916,18,0,0
438.17759323145486,19,0,0
484.64049400833557,18,0,0
295.96124505660094,11,0,0
2798.349747677315,14,0,1
366.84565164281605,12,0,0
683.3812008011046,10,0,0
535.1601339048044,12,0,0
743.0105463704076,16,0,0
398.7329071784808,18,0,0
419.3282980464291,14,0,0
156.30657371028502,21,0,0
571.2045632694803,18,0,0
527.7988474123073,10,0,0
700.6097161164116,19,0,0
559.5549950023237,8,1,0
413.50290616494607,9,0,0
548.127446948691,19,0,0
716.3457186779367,16,0,0
4600.770481272123,5,0,1
488.0422683640401,20,0,0
613.437224544471,22,0,0
470.46714519441355,13,0,0
619.2398379373442,17,0,0
3952.244562808094,11,1,1
83.30085789071416,22,0,0
151.94659814207824,16,0,0
4247.052998239269,5,1,1
615.0234307676366,20,0,0
427.0538136390004,8,0,0
686.2939995220717,12,0,0
3485.0329248869666,11,0,1
2926.7679844654335,10,0,1
477.3422183589606,19,0,0
138.51170513001875,9,0,0
491.45681881797066,11,0,0
472.10649842209267,10,0,0
626.8224662722781,21,0,0
395.568192263015,14,0,0
649.9004498711734,11,0,0
564.545203843633,10,0,0
366.68040301536223,11,0,0
152.05839098731724,15,0,0
351.7059275848091,8,0,0
337.44517589629095,16,0,0
514.9216209523607,12,0,0
209.4742939069722,8,0,0
3821.5245970564956,18,0,1
1726.3895982068357,5,1,1
464.50117630221496,16,0,0
527.6086746907348,13,0,0
388.085261502123,13,0,0
534.9014317032056,21,1,0
650.2618096477261,13,0,0
419.7782992672163,10,0,0
477.31285298804363,14,0,0
559.3900811646236,22,0,0
464.09665587904635,17,0,0
369.6429128202826,19,0,0
3117.8578643891765,23,0,1
457.06655752389963,15,0,0
626.6577785727981,17,0,0
507.9733021366801,18,0,0
547.9100395686843,12,0,0
588.4320329053403,9,0,0
325.68807308985697,8,0,0
298.67372504436395,10,0,0
630.7143166922285,22,0,0
259.20931293011483,12,0,0
3819.9373545003195,13,0,1
721.8911766011345,15,0,0
498.15210606060333,11,0,0
702.5937681428985,18,0,0
698.7433519072447,14,0,0
4771.322092633529,17,0,1
207.34472170192453,22,0,0
595.0865566600613,22,0,0
4538.356955253262,23,0,1
416.70091717714763,14,0,0
261.93525488026376,19,0,0
3597.817640914764,3,0,1
698.099248329225,19,0,0
437.8290401246212,8,0,0
921.3816291844255,10,0,0
714.1227925526757,16,0,0
1673.3315475342038,3,1,1
490.8013481256729,15,0,0
556.5421678543058,10,0,0
615.7299889642879,22,1,0
565.8489738107448,22,0,0
523.5572851168017,11,0,0
652.8565539862643,21,0,0
392.96690279444675,14,1,0
528.4765089256165,12,1,0
543.3679098034976,18,0,0
412.741797619663,18,0,0
542.3880474378944,21,1,0
443.02902323151574,18,0,0
526.5892050423283,13,0,0
511.84830745100146,14,0,0
868.6136138113839,8,0,0
552.1562678676436,15,0,0
484.07271040661357,17,0,0
334.4388953326989,12,0,0
394.29901056951763,13,0,0
455.4014955953547,22,0,0
617.3525513626491,9,0,0
492.51111335206207,12,0,0
434.68887905840563,12,0,0
669.3458439081337,15,0,0
477.8836265122749,22,0,0
2102.855163186196,22,1,1
482.35837168623186,12,0,0
3537.6914520771497,15,1,1
624.427856303611,13,0,0
452.31401770573063,20,0,0
672.1718991100345,10,0,0
595.9439614246853,10,0,0
3495.284014771882,3,1,1
431.5293283662916,11,0,0
341.2578423743544,12,0,0
306.8866128088954,14,0,0
834.391041583396,9,0,0
485.23309965381804,17,1,0
501.7168158637199,10,0,0
3405.266523352203,19,1,1
599.8377854470143,12,0,0
491.9326173772519,13,0,0
519.6540674290129,10,0,0
504.6628381656729,20,0,0
620.6855452377255,18,1,0
419.9821479252913,15,0,0
428.134524363203,8,0,0
520.988646805867,19,0,0
528.1960381229156,15,0,0
2624.1307932010186,18,1,1
356.16760987565016,20,0,0
321.68554185157234,13,0,0
549.0265205582034,14,0,0
467.2956307843367,12,0,0
2655.6333332304334,15,1,1
562.0688475785321,15,0,0
569.5054709049031,21,0,0
2412.489794086959,20,0,1
758.5498581174945,15,0,0
500.5694377432189,12,0,0
769.1555081900539,8,0,0
2180.3768696695947,11,0,1
558.2711301277311,14,0,0
614.4389723505406,9,0,0
695.9002612560237,19,0,0
269.9207892625793,20,0,0
225.28908736773144,11,0,0
3837.8522288590066,16,0,1
2868.8371999784026,10,1,1
3159.7080143292114,3,1,1
3436.2586095736483,9,1,1
396.74415766538607,15,0,0
2371.2187136549155,21,0,1
488.39657302687186,21,0,0
659.5777299101537,18,0,0
647.4109266534587,10,0,0
420.3535243166428,21,1,0
794.072690117454,16,0,0
555.3126176123749,9,0,0
356.08583702871977,18,0,0
465.6061019671538,12,0,0
2754.64216973925,18,0,1
530.5082360929915,20,0,0
727.4552970088005,8,0,0
681.87782552474,20,0,0
669.8078432621267,14,0,0
592.9552948223718,12,0,0
484.60068634390507,9,0,0
468.23992961834085,20,0,0
561.20542653219,21,0,0
4137.685079938845,5,0,1
568.1630507321545,20,0,0
658.8835608344482,16,0,0
148.35531593169839,10,0,0
534.2342495208358,12,1,0
579.8463778330023,8,1,0
2638.892439228484,12,0,1
339.5371383065465,9,0,0
2303.027142379349,10,0,1
550.4601408034808,9,0,0
456.8924957676236,8,0,0
373.9765284556208,9,0,0
366.03040676227056,21,0,0
371.11909721366453,9,0,0
586.3319764999842,20,0,0
355.6863325487559,17,0,0
292.7076452954551,21,0,0
2929.1088437974663,14,0,1
724.7561660445098,19,0,0
1802.1014639243706,7,0,1
578.6761062929129,17,0,0
3512.7925755159786,10,1,1
320.6961538552846,9,0,0
132.36918071898702,21,0,0
372.17617910516094,20,0,0
474.4417364965833,10,0,0
264.9234364121829,8,1,0
508.02224402328505,10,0,0
3977.3829329740743,16,0,1
373.24320080462735,20,0,0
286.73545259831405,11,0,0
355.2324856651442,14,0,0
427.3954802640986,19,0,0
452.5703443128218,11,0,0
715.6665409874694,16,0,0
346.1884808333143,11,0,0
466.8549023320469,13,0,0
406.67484496186125,18,0,0
248.79755829434646,20,0,0
3697.5474932155607,4,1,1
1922.5579609763474,17,0,1
569.762031425046,18,0,0
693.2666373977379,15,0,0
645.0948853764158,12,0,0
684.2631218420227,8,0,0
610.627335270063,8,0,0
543.5060594725303,18,0,0
715.8058223538847,14,0,0
323.5077920856047,16,1,0
2265.7971700659887,8,1,1
418.5243753415829,10,0,0
452.0493175464048,14,0,0
344.65193707612826,12,0,0
440.9388241663142,11,0,0
2017.6675594465255,18,0,1
317.1780409364558,19,0,0
2786.869172739858,3,0,1
387.5279992573224,14,0,0
3819.610140341352,14,0,1
497.47982637435666,19,0,0
343.24344356205467,9,0,0
3025.8960805816246,20,1,1
476.9472343456973,10,0,0
792.6518840189449,21,0,0
351.97143823576437,11,0,0
261.6653653731912,10,0,0
398.5974041477947,22,0,0
1846.4170114879896,3,0,1
533.8339759265272,20,0,0
567.8807628469388,14,0,0
1751.0376622488957,4,0,1
407.05010988070796,15,0,0
190.51425847928857,21,0,0
3113.1355786724353,9,1,1
534.8254834439384,16,0,0
542.4602882014984,11,0,0
415.88687538683814,15,0,0
312.9023795458746,8,0,0
476.20477444419674,13,0,0
457.34542429398573,8,0,0
275.839157027104,21,0,0
3024.8377603908434,17,0,1
2634.5520154090686,11,0,1
557.7556906484151,20,1,0
4169.884210778689,16,0,1
465.1596005113647,19,0,0
372.2694216221348,12,0,0
1420.932904112829,3,0,1
213.78043801620998,9,0,0
408.1854801410288,22,0,0
3189.460893430422,9,0,1
3692.9801606868227,18,1,1
623.0792713126128,18,0,0
393.18469371815917,20,0,0
4447.131633666217,14,0,1
451.4312443570099,13,0,0
560.7282631453563,18,0,0
189.05248460130622,16,0,0
483.6282272657998,16,0,0
527.485165583286,9,0,0
442.36311306791447,20,0,0
364.86545070431373,14,0,0
247.16040239227877,12,0,0
540.1567193515754,11,0,0
455.11029441721155,9,0,0
801.3133079277709,11,0,0
270.392711411494,16,0,0
440.80923157106156,20,0,0
497.44431659938056,15,0,0
324.2042610648808,19,0,0
539.4123837720708,15,0,0
115.00123386030538,16,0,0
3515.646729587184,3,0,1
473.0582879252812,10,0,0
532.9995025957647,14,0,0
368.0735557011586,17,0,0
513.5877360352619,15,0,0
371.9361166118882,17,0,0
365.84809308837066,9,0,0
335.48216323180407,19,0,0
668.126097710475,9,0,0
2547.489001315969,0,1,1
3857.0436311436924,11,0,1
3207.8462854444074,14,0,1
3579.88373724496,17,0,1
415.77754598256746,22,0,0
334.97966694135414,11,0,0
623.664059357747,15,0,0
259.80830943217194,20,0,0
2175.426374454128,14,0,1
541.7863871767709,8,0,0
431.6708232494854,8,0,0
395.60860824939454,17,0,0
604.8795097542331,18,0,0
344.00238406392566,8,0,0
410.8775066454808,13,0,0
362.7265826231111,12,0,0
561.8939477177969,5,0,1
567.7652901411476,10,0,0
473.2017246479165,11,0,0
235.21695270457263,15,0,0
3213.3889343813134,13,1,1
437.1726884112442,22,0,0
576.9799716615771,8,0,0
325.275785530844,21,0,0
434.14191348425936,22,0,0
3031.7548212780493,15,0,1
549.2993003423721,9,0,0
309.79791247340046,12,0,0
509.2556951075552,12,0,0
3101.277368222155,3,0,1
616.1742055798057,15,0,0
3819.27907187282,15,1,1
375.38451775919964,14,0,0
561.5318023519327,17,0,0
472.6250236024608,19,0,0
448.64885920041763,21,0,0
3070.3703170648014,2,0,1
494.2192607234881,15,1,0
4364.873406502112,4,0,1
2097.637581195465,17,0,1
395.3864265049585,10,0,0
524.6586054465953,13,0,0
535.5422917318924,17,1,0
755.8779020816846,11,0,0
597.1227036064212,16,0,0
452.3842167743477,19,0,0
197.88461077020656,13,0,0
533.4683027609249,17,0,0
704.3963959705012,22,0,0
439.2096101826002,22,0,0
350.5372060996416,22,0,0
677.3796112628986,15,0,0
498.6807965771643,22,0,0
474.2653234675478,13,0,0
1578.8813629261642,8,0,1
391.1912716988037,12,0,0
548.4196196139873,11,0,0
624.368160659908,8,0,0
592.5922370738388,10,0,0
769.7431551384594,12,0,0
786.9432211597629,11,0,0
2046.0837356460534,2,1,1
2556.3420754876424,1,1,1
597.2591016858069,14,0,0
2692.3599119856667,23,0,1
481.5973043757309,11,0,0
478.6995178388718,14,0,0
424.8882884364626,11,1,0
2279.446253029859,6,1,1
386.9708629463933,19,0,0
593.762780187223,19,1,0
687.1924977589148,10,0,0
626.0330244041296,22,0,0
374.59143277313194,18,0,0
2469.838873315789,7,0,1
594.928687191096,14,0,0
710.5732088099835,16,0,0
566.7090227292849,16,0,0
247.0297773148847,10,0,0
790.069022778228,22,0,0
391.0977353448535,15,0,0
444.24249551214575,20,0,0
3185.0256181946916,11,0,1
459.3607804763288,14,0,0
491.4825208410963,18,0,0
4814.115363119404,16,0,1
282.9331291365369,16,0,0
550.9813041789056,16,0,0
385.16970838554306,11,0,0
492.5661743672626,19,0,0
346.9065470729994,13,0,0
512.5971504971682,10,0,0
736.6652307397829,19,0,0
2189.852918889471,7,1,1
616.6414295417804,18,0,0
416.3406668757178,22,0,0
654.3171379618263,20,0,0
620.8517958863752,18,0,0
373.5154594560693,14,0,0
429.2335949542496,20,0,0
231.99387329478833,8,0,0
541.8296426970858,13,0,0
534.3817061172603,11,0,0
512.5431616115836,20,0,0
3008.7884108220205,13,0,1
349.8062850865184,20,0,0
499.3050541663482,21,0,0
3219.073918646765,20,0,1
807.9027472918837,19,1,0
2373.456110627866,18,0,1
286.43983469014097,16,0,0
2495.9339917954644,6,0,1
742.5311597747911,14,0,0
503.769306682405,9,0,0
719.1768300080494,12,0,0
421.8015622044073,22,0,0
559.9661340085155,8,0,0
693.0996667407599,15,0,0
2504.8427579269096,23,0,1
535.7901186392666,11,0,0
482.36867490078043,12,0,0
392.0779650072815,9,1,0
332.807455539811,8,0,0
522.476362098092,15,0,0
511.35699319352506,17,0,0
304.60218247483033,18,0,0
550.63618231984,9,0,0
279.3790558246013,19,0,0
469.38971233417266,8,0,0
611.4881256805163,8,0,0
458.9224241680644,22,0,0
280.48369972444954,17,0,0
200.37999606652107,15,0,0
2738.1556557959807,23,0,1
740.6381542275711,21,0,0
456.17432212946676,10,0,0
489.6293097910791,11,0,0
239.3428107294302,16,0,0
508.1530378085573,12,0,0
773.1948276219663,18,0,0
464.8811694075631,17,0,0
461.8087745350955,18,0,0
290.28355103017236,11,0,0
334.4017046942508,19,0,0
240.39925917391724,13,0,0
540.8967895148194,21,0,0
699.2946600274154,13,0,0
354.4775720522881,9,0,0
4130.010455968804,4,0,1
606.6839869689283,11,0,0
3175.6679417439555,17,0,1
570.1264013378068,9,0,0
301.9266523764444,10,0,0
403.3449319680466,20,0,0
457.0626899666462,10,0,0
431.34508535647615,19,0,0
316.32964524192494,19,0,0
595.5359425058315,9,0,0
580.7173155505889,19,0,0
312.45266916152804,22,0,0
697.8519796612094,18,0,0
484.48698296380496,8,0,0
546.8014207326866,15,0,0
1963.7270524271719,13,0,1
346.65795775290053,20,0,0
2606.6020642158924,6,1,1
526.4768632058671,18,0,0
3078.0831939963523,1,1,1
507.82599779863,19,0,0
503.5032974171833,10,0,0
2380.391950789284,18,0,1
378.5770521660851,16,0,0
524.0285889975613,19,0,0
3243.0699405100504,10,0,1
546.7179251455159,17,0,0
2149.152216452226,22,1,1
500.0126589637121,22,0,0
552.9080244539515,13,0,0
711.1222791970575,21,0,0
391.21609031963703,13,0,0
551.858986970237,18,0,0
332.0696187094211,21,0,0
529.5164144985436,10,0,0
345.3779419593269,22,0,0
415.055762662849,9,0,0
1369.8171938122257,6,0,1
2739.441511941017,19,1,1
185.38235635847877,13,0,0
610.9119008451421,10,0,0
689.1405985344477,18,0,0
547.4071805966429,18,0,0
445.3342621603308,11,0,0
834.4597762114322,11,0,0
2534.724852574716,7,1,1
256.86297225377723,12,0,0
335.39934881794346,13,0,0
492.6922397104823,22,1,0
592.3969133863243,19,0,0
530.4195915346669,16,0,0
416.0641570925766,22,0,0
576.4847372714803,10,0,0
441.3983596101206,12,0,0
2811.332604948655,11,0,1
399.2131964480485,22,0,0
485.22717732358643,13,0,0
629.3000075618202,19,0,0
370.6523060786685,21,0,0
635.0276846029944,9,0,0
643.938578862511,21,0,0
335.97929443070257,15,0,0
485.86061686211644,12,0,0
669.086181045205,8,0,0
455.51435696979377,21,0,0
577.3115604351217,8,0,0
578.6281764219157,13,1,0
400.7874661539776,22,0,0
639.7359519311366,12,0,0
785.7590321096704,8,0,0
472.2706454682109,8,0,0
592.2885150452842,8,0,0
3703.163222160714,8,1,1
799.6271266707145,19,0,0
604.6725258500007,13,0,0
179.79594987847162,21,0,0
734.215730270536,21,0,0
599.3122301872629,19,0,0
292.033662009471,10,0,0
2139.4112330838143,13,0,1
507.67130878282427,12,0,0
3196.296807196266,9,0,1
618.6202581768484,13,0,0
836.4380468604477,17,0,0
747.6391898346874,20,0,0
3381.6281017811666,0,1,1
343.7618551068092,18,0,0
469.83430182217546,16,0,0
322.778139810677,20,0,0
4522.325969819334,4,0,1
265.85624705083353,22,0,0
564.8891677589228,21,0,0
592.8756675463089,21,0,0
482.09507010846846,15,0,0
550.4874689908152,13,0,0
577.4446358152177,9,0,0
759.3046466608389,15,0,0
397.8605683394088,15,0,0
598.6832015649769,10,0,0
496.12057280692153,21,0,0
498.404198507271,17,0,0
385.54141854578484,10,0,0
705.5811482921198,13,0,0
293.2986084728201,20,1,0
380.8795564961864,12,0,0
664.9969475513126,14,0,0
56.657176348239545,12,0,0
531.543693662922,8,1,0
562.083542805904,9,0,0
752.2724928951236,19,0,0
631.481540612228,9,0,0
596.0320488993138,22,0,0
441.5285295266348,9,0,0
537.1921341277812,9,0,0
348.8160575564683,15,0,0
464.62559567377207,17,0,0
590.3978669459748,11,0,0
501.8741178091531,18,0,0
517.1876655535817,11,0,0
726.6842649915083,18,0,0
592.7286071997951,10,0,0
456.0212620026857,10,0,0
526.8913452434474,18,0,0
501.24228649368905,14,0,0
