user_id,merchant_id,timestamp,amount,hour,is_international,country_risk,is_fraud,rule_score
35,26,2024-01-03 07:31:00,2966.3667167116405,20,0,2,1,2.0
1,8,2024-01-05 19:40:00,4281.359101754001,9,0,2,1,2.0
78,38,2024-01-04 14:50:00,765.726392373012,12,0,0,0,0.0
80,17,2024-01-07 07:00:00,361.525231395771,15,0,0,0,0.0
20,3,2024-01-04 18:37:00,643.8209984016441,11,0,0,0,0.0
77,5,2024-01-06 08:21:00,94.42734798899897,11,0,1,0,0.0
72,26,2024-01-04 11:02:00,694.5585794736738,20,0,0,0,0.0
11,20,2024-01-02 04:12:00,571.2224484294637,18,0,0,0,0.0
37,9,2024-01-04 01:22:00,475.1524286473968,15,0,1,0,0.0
60,40,2024-01-04 00:05:00,791.1300408772803,17,0,0,0,0.0
19,31,2024-01-02 14:02:00,172.0390339974274,18,0,0,0,0.0
39,24,2024-01-04 15:38:00,740.8225074190947,17,0,0,0,0.0
9,16,2024-01-05 03:20:00,407.45307443678337,12,0,1,0,0.0
3,5,2024-01-07 04:27:00,4972.782691107499,11,0,1,1,1.0
84,14,2024-01-04 15:42:00,731.8844719667973,18,0,1,0,0.0
3,19,2024-01-05 22:29:00,496.4865561198777,22,0,0,0,0.0
73,39,2024-01-07 10:19:00,547.2119458384382,7,0,1,0,0.0
58,33,2024-01-01 05:00:00,215.60222012809032,19,0,0,0,0.0
59,24,2024-01-01 17:45:00,404.5255925227619,11,0,1,0,0.0
39,17,2024-01-07 22:39:00,,9,0,0,0,0.0
21,34,2024-01-01 06:05:00,4002.396717992784,7,0,1,1,1.0
18,40,2024-01-02 09:57:00,482.6294735042351,7,0,0,0,0.0
16,40,2024-01-04 13:17:00,713.1613907104676,17,0,0,0,0.0
93,29,2024-01-01 06:13:00,599.3789194671921,14,0,1,0,0.0
15,9,2024-01-03 08:23:00,505.8969599036445,18,0,0,0,0.0
100,29,2024-01-07 12:33:00,473.30636663814704,18,0,1,0,0.0
94,37,2024-01-07 22:24:00,803.3163426280214,15,0,0,0,0.0
93,11,2024-01-06 01:13:00,379.1422750080812,20,0,0,0,0.0
84,15,2024-01-03 09:04:00,451.85302394244167,21,0,0,0,0.0
29,30,2024-01-06 06:29:00,2679.8196601396953,18,1,2,1,4.0
52,4,2024-01-06 20:48:00,433.7926531451075,9,0,0,0,0.0
87,16,2024-01-05 18:40:00,199.57793922112558,19,0,1,0,0.0
51,9,2024-01-03 10:58:00,388.0707869664426,10,0,0,0,0.0
84,39,2024-01-05 05:53:00,506.0504608332036,9,0,0,0,0.0
74,23,2024-01-01 10:18:00,520.5309981034078,19,0,1,0,0.0
41,21,2024-01-02 03:11:00,3391.074425798022,6,0,1,1,1.0
41,38,2024-01-04 02:58:00,308.19350483346926,11,0,1,0,0.0
19,26,2024-01-06 11:30:00,460.1959837528618,11,0,0,0,0.0
88,26,2024-01-06 16:27:00,194.20842401413876,14,0,0,0,0.0
59,40,2024-01-01 04:14:00,512.9380754337509,17,0,0,0,0.0
20,13,2024-01-03 18:12:00,301.7953892532096,18,1,0,0,2.0
34,23,2024-01-07 16:01:00,399.54778578916955,17,0,1,0,0.0
48,40,2024-01-04 19:24:00,2684.1734454739562,12,0,1,1,1.0
49,36,2024-01-03 18:45:00,490.75020211901887,16,0,0,0,0.0
31,11,2024-01-07 00:39:00,559.2714228547588,14,0,1,0,0.0
37,22,2024-01-03 09:21:00,370.1452728677352,21,0,1,0,0.0
98,4,2024-01-06 02:23:00,557.7084971877852,21,0,0,0,0.0
53,21,2024-01-02 03:51:00,360.0161673965997,22,0,0,0,0.0
6,37,2024-01-01 20:53:00,1483.3661651018494,12,0,1,1,0.0
91,17,2024-01-03 20:43:00,575.1219700319166,21,0,1,0,0.0
24,31,2024-01-05 20:23:00,355.60542873710733,18,0,0,0,0.0
86,24,2024-01-04 11:33:00,722.0679550896028,15,0,1,0,0.0
68,7,2024-01-04 23:00:00,444.58169932643773,10,0,0,0,0.0
87,7,2024-01-02 19:12:00,524.8418225348978,21,0,0,0,0.0
100,7,2024-01-04 16:39:00,364.47761941642386,12,0,0,0,0.0
1,12,2024-01-06 02:32:00,559.5851079468488,20,0,1,0,0.0
81,3,2024-01-05 20:36:00,262.15949380996165,19,0,0,0,0.0
54,30,2024-01-06 00:18:00,4003.433060576622,2,1,2,1,5.0
94,26,2024-01-07 12:30:00,3414.639853764348,18,0,2,1,2.0
80,31,2024-01-04 08:03:00,562.291953539818,17,0,1,0,0.0
66,26,2024-01-01 08:33:00,533.2062880964343,22,0,0,0,0.0
29,11,2024-01-01 11:43:00,494.7981124972115,7,0,0,0,0.0
23,24,2024-01-06 13:58:00,515.1960582729895,19,0,0,0,0.0
57,26,2024-01-05 14:00:00,518.704591647702,16,0,0,0,0.0
61,12,2024-01-06 04:31:00,583.4924998516332,7,0,0,0,0.0
11,25,2024-01-07 22:27:00,479.41599472456164,21,0,1,0,0.0
69,5,2024-01-04 22:06:00,657.3429299542163,7,0,0,0,0.0
34,30,2024-01-02 10:39:00,525.5977912625077,13,0,0,0,0.0
93,11,2024-01-01 13:59:00,344.5065651253099,16,0,0,0,0.0
62,30,2024-01-07 18:21:00,559.275971422323,18,0,0,0,0.0
18,9,2024-01-03 07:55:00,645.3110797885338,20,0,0,0,0.0
1,29,2024-01-04 07:00:00,298.0908008232518,9,0,0,0,0.0
55,23,2024-01-05 16:27:00,623.2905801663014,18,0,0,0,0.0
22,36,2024-01-07 00:24:00,690.1435341205857,15,0,0,0,0.0
14,36,2024-01-06 05:16:00,433.7216326560696,17,0,0,0,0.0
66,16,2024-01-01 05:55:00,,15,0,0,0,0.0
56,11,2024-01-07 04:57:00,397.21357892314643,10,0,0,0,0.0
78,29,2024-01-05 16:01:00,3487.09939593928,22,0,1,1,1.0
93,14,2024-01-02 09:46:00,743.5380766959329,16,0,0,0,0.0
96,4,2024-01-04 12:25:00,473.3783769359619,8,0,1,0,0.0
20,14,2024-01-04 20:07:00,1868.6704700882224,15,0,2,1,1.0
16,2,2024-01-01 09:19:00,377.4487023886881,14,0,1,0,0.0
80,13,2024-01-01 10:11:00,517.2697051261714,16,0,1,0,0.0
59,4,2024-01-07 22:27:00,653.7135100626159,7,0,0,0,0.0
74,35,2024-01-03 05:10:00,433.4147545371866,8,0,0,0,0.0
77,4,2024-01-04 05:39:00,295.8474608138796,21,0,0,0,0.0
32,30,2024-01-07 13:58:00,696.1873435669758,21,0,0,0,0.0
40,3,2024-01-03 04:52:00,278.41880548084526,20,0,1,0,0.0
3,13,2024-01-04 17:20:00,564.3448086690798,16,0,0,0,0.0
50,26,2024-01-01 09:21:00,477.01535596126786,8,0,0,0,0.0
51,7,2024-01-03 08:53:00,426.4792477640931,17,0,0,0,0.0
63,29,2024-01-03 11:11:00,526.5679745007545,10,0,0,0,0.0
70,27,2024-01-06 03:18:00,242.6362573432525,16,0,1,0,0.0
67,36,2024-01-03 21:54:00,355.24809128307345,16,0,0,0,0.0
58,21,2024-01-07 07:02:00,483.1754149834124,15,0,0,0,0.0
11,35,2024-01-03 07:24:00,457.6956428315083,8,0,1,0,0.0
94,27,2024-01-02 16:34:00,461.40231721014914,11,1,0,0,2.0
15,15,2024-01-04 15:49:00,435.1832359320481,12,0,0,0,0.0
34,10,2024-01-04 19:17:00,684.2591552501576,17,0,0,0,0.0
73,5,2024-01-03 06:34:00,430.4833079561906,8,0,1,0,0.0
68,20,2024-01-04 02:21:00,580.8956829414311,16,0,0,0,0.0
96,19,2024-01-03 04:50:00,3298.969337736001,16,0,0,0,1.0
70,30,2024-01-04 05:17:00,487.65114827108994,14,0,0,0,0.0
99,7,2024-01-04 04:38:00,3771.012268566822,14,1,2,1,4.0
58,33,2024-01-03 03:42:00,591.650293973789,20,0,1,0,0.0
18,21,2024-01-03 22:15:00,584.7375921909368,22,0,1,0,0.0
14,25,2024-01-06 00:38:00,538.4951571622294,17,0,0,0,0.0
24,10,2024-01-07 03:07:00,357.8470496541237,9,0,0,0,0.0
24,6,2024-01-06 05:05:00,504.67022794174665,20,0,0,0,0.0
80,19,2024-01-04 12:06:00,705.1102291607633,19,0,0,0,0.0
67,12,2024-01-04 15:15:00,538.7369280495841,18,0,0,0,0.0
55,25,2024-01-03 18:59:00,559.2216906719136,14,1,0,0,2.0
94,18,2024-01-01 19:21:00,663.1181930222697,14,0,1,0,0.0
46,11,2024-01-05 11:08:00,536.0632031192135,20,0,1,0,0.0
20,23,2024-01-07 02:35:00,347.06232377488357,12,0,1,0,0.0
41,25,2024-01-05 23:34:00,2955.8296371117985,11,0,2,1,2.0
16,37,2024-01-05 22:19:00,809.5841803485002,14,0,0,0,0.0
9,24,2024-01-06 15:27:00,540.1661296238767,7,0,0,0,0.0
79,22,2024-01-02 01:18:00,340.69306117301676,20,1,1,0,2.0
35,3,2024-01-05 20:42:00,562.0771078718358,9,0,0,0,0.0
94,19,2024-01-02 19:47:00,614.6171608252685,20,0,0,0,0.0
7,31,2024-01-05 00:00:00,686.4245575802361,16,0,1,0,0.0
10,38,2024-01-05 22:51:00,361.08829394742617,11,0,1,0,0.0
1,27,2024-01-02 13:42:00,3098.4869524824053,19,0,1,1,1.0
52,19,2024-01-04 16:08:00,633.4019380658524,19,0,0,0,0.0
16,31,2024-01-07 17:24:00,584.4286880273587,10,0,1,0,0.0
91,28,2024-01-07 02:58:00,275.6509623686949,22,0,0,0,0.0
60,28,2024-01-05 04:06:00,658.675215219336,15,1,1,0,2.0
21,21,2024-01-02 06:47:00,2283.3836665430213,21,1,1,1,2.0
1,10,2024-01-01 15:38:00,475.2733427630353,19,1,0,0,2.0
50,25,2024-01-01 16:58:00,612.3220828973715,12,0,1,0,0.0
17,22,2024-01-02 18:53:00,2420.8906467364895,3,0,2,1,2.0
59,5,2024-01-03 15:58:00,322.2552187573679,20,0,0,0,0.0
11,1,2024-01-03 14:36:00,657.8966626423341,12,0,0,0,0.0
96,10,2024-01-04 10:47:00,411.203178840503,22,1,0,0,2.0
5,15,2024-01-03 22:35:00,716.1218897006395,12,0,0,0,0.0
99,31,2024-01-02 02:49:00,739.5541789776473,9,0,0,0,0.0
24,28,2024-01-07 09:35:00,3440.777011035034,16,0,1,1,1.0
2,3,2024-01-06 04:09:00,455.71749393190083,11,0,0,0,0.0
61,15,2024-01-07 07:14:00,358.21151721899355,16,0,0,0,0.0
16,12,2024-01-07 12:47:00,448.57330206352447,18,0,0,0,0.0
1,26,2024-01-06 06:41:00,564.6581738899476,15,0,0,0,0.0
7,4,2024-01-01 03:31:00,343.3375267537351,20,0,0,0,0.0
3,18,2024-01-04 04:53:00,3843.8518170162497,4,1,1,1,4.0
67,33,2024-01-02 04:33:00,963.2768292290425,16,0,0,0,0.0
73,9,2024-01-05 18:53:00,491.8887235943138,20,0,0,0,0.0
94,27,2024-01-06 19:33:00,593.4936599377957,18,0,0,0,0.0
78,9,2024-01-02 20:14:00,501.43284293852696,13,0,0,0,0.0
12,37,2024-01-06 05:40:00,570.5675533355256,20,0,0,0,0.0
48,6,2024-01-05 23:26:00,605.6285517684751,11,0,1,0,0.0
47,23,2024-01-07 10:00:00,494.1606199272739,12,1,0,0,2.0
1,19,2024-01-06 08:34:00,489.324951672037,10,0,0,0,0.0
42,30,2024-01-03 22:58:00,495.6587401527853,12,0,0,0,0.0
51,31,2024-01-07 17:44:00,406.6988714147468,14,0,0,0,0.0
44,17,2024-01-07 18:55:00,2180.6976544698155,1,1,2,1,4.0
79,13,2024-01-01 23:47:00,608.9043549558712,9,0,1,0,0.0
58,13,2024-01-04 20:06:00,266.6240882502598,9,0,0,0,0.0
1,21,2024-01-03 10:00:00,383.784200663246,12,0,0,0,0.0
80,7,2024-01-05 06:32:00,3821.217964294134,23,0,1,1,1.0
74,28,2024-01-02 16:06:00,740.2357066843139,11,0,0,0,0.0
89,25,2024-01-06 00:59:00,586.7232375296783,12,0,0,0,0.0
97,8,2024-01-01 15:47:00,221.2636006831197,19,0,0,0,0.0
35,40,2024-01-02 02:56:00,2802.133588390682,18,0,2,1,2.0
97,7,2024-01-02 16:03:00,507.774814848927,10,0,1,0,0.0
52,40,2024-01-05 22:32:00,545.7992431023038,19,0,1,0,0.0
100,20,2024-01-07 07:37:00,679.4941803480515,13,0,0,0,0.0
68,19,2024-01-03 18:32:00,527.2147096925543,8,0,1,0,0.0
55,16,2024-01-04 13:52:00,506.51750365271863,21,0,0,0,0.0
97,18,2024-01-05 17:59:00,613.2877663964151,16,0,1,0,0.0
9,2,2024-01-07 04:54:00,502.2328812811393,22,0,0,0,0.0
38,14,2024-01-02 13:15:00,4152.791656831963,20,0,1,1,1.0
95,37,2024-01-04 15:00:00,2117.523536859748,18,1,2,1,3.0
77,1,2024-01-05 22:20:00,5106.453310592125,16,0,2,1,2.0
25,26,2024-01-05 22:14:00,463.47079374127077,17,0,0,0,0.0
36,30,2024-01-01 18:15:00,382.36122366272303,10,0,0,0,0.0
42,8,2024-01-01 05:35:00,548.0674270769057,10,0,1,0,0.0
84,7,2024-01-05 07:25:00,,11,0,0,0,0.0
20,27,2024-01-07 21:55:00,663.7375429066208,20,0,1,0,0.0
74,9,2024-01-04 11:02:00,466.1649468397094,20,0,0,0,0.0
75,24,2024-01-03 21:37:00,3630.943742331779,6,0,1,1,1.0
59,33,2024-01-06 18:08:00,3831.2090328450668,7,0,2,1,2.0
67,6,2024-01-06 21:33:00,688.955877932061,11,0,0,0,0.0
51,17,2024-01-02 06:52:00,649.2433396349996,17,0,1,0,0.0
38,36,2024-01-03 17:12:00,259.24160314941145,18,0,0,0,0.0
66,19,2024-01-05 05:33:00,2520.5229862507767,18,0,2,1,2.0
86,10,2024-01-07 23:36:00,672.3113524734114,20,0,1,0,0.0
74,36,2024-01-05 00:29:00,702.5255076893018,19,0,1,0,0.0
14,38,2024-01-07 06:53:00,655.0714162098465,21,0,0,0,0.0
25,35,2024-01-06 07:23:00,473.935641595676,14,0,0,0,0.0
17,34,2024-01-02 23:37:00,5438.12113445379,21,1,2,1,4.0
100,8,2024-01-06 15:22:00,243.74001605699783,10,0,0,0,0.0
2,7,2024-01-04 20:10:00,265.44423221852765,15,0,0,0,0.0
47,17,2024-01-06 20:06:00,430.6217924085762,20,0,0,0,0.0
81,4,2024-01-06 07:40:00,681.4281053664329,11,0,0,0,0.0
11,17,2024-01-04 00:00:00,708.4340387870093,21,0,0,0,0.0
54,3,2024-01-05 06:02:00,551.3970798792205,12,0,0,0,0.0
27,34,2024-01-04 14:58:00,692.1416313170637,9,0,0,0,0.0
83,35,2024-01-03 01:52:00,334.1247226771823,19,0,0,0,0.0
34,6,2024-01-01 05:55:00,2000.584386888116,16,1,1,0,2.0
54,19,2024-01-03 00:41:00,788.7519202603778,16,0,0,0,0.0
13,40,2024-01-06 18:16:00,659.2278155620635,12,0,1,0,0.0
30,26,2024-01-05 03:50:00,4527.1393725593325,16,1,2,1,4.0
93,20,2024-01-04 22:35:00,3668.427788093194,6,0,2,1,2.0
50,22,2024-01-02 19:09:00,245.3566535722816,12,0,0,0,0.0
12,21,2024-01-06 00:38:00,3116.522986792041,9,1,1,1,3.0
7,35,2024-01-01 22:57:00,255.65036524095504,22,0,0,0,0.0
68,3,2024-01-06 23:57:00,572.7683838304372,8,0,1,0,0.0
85,39,2024-01-07 21:35:00,260.22522019800755,13,0,0,0,0.0
51,34,2024-01-07 06:18:00,338.1564219427049,16,0,0,0,0.0
45,25,2024-01-04 22:35:00,630.1663280789272,22,0,0,0,0.0
84,30,2024-01-07 20:46:00,522.309226388041,18,0,0,0,0.0
11,22,2024-01-05 05:12:00,538.9312648357308,8,0,0,0,0.0
81,36,2024-01-04 03:29:00,395.2667810401141,11,0,0,0,0.0
59,1,2024-01-03 13:21:00,1946.9286573698305,19,0,2,1,1.0
68,3,2024-01-02 23:53:00,402.8884691447574,15,0,0,0,0.0
4,39,2024-01-05 13:20:00,4343.272096030281,20,0,1,1,1.0
90,37,2024-01-03 16:03:00,591.9566314656179,8,0,1,0,0.0
25,23,2024-01-05 07:46:00,3758.6426386791954,1,0,2,1,3.0
83,34,2024-01-07 00:55:00,333.6795537592941,19,0,0,0,0.0
46,17,2024-01-04 21:11:00,342.43700849771795,21,0,1,0,0.0
53,21,2024-01-02 12:36:00,4561.404028747285,6,1,2,1,4.0
95,8,2024-01-01 15:11:00,438.7740236016569,9,0,0,0,0.0
92,31,2024-01-06 20:40:00,560.262337897962,20,0,1,0,0.0
81,39,2024-01-01 23:00:00,612.5635331605365,16,0,1,0,0.0
38,14,2024-01-06 08:23:00,581.8818256608718,7,0,1,0,0.0
88,35,2024-01-07 00:32:00,318.14475604104115,10,0,1,0,0.0
35,23,2024-01-07 00:37:00,485.8818403148272,20,0,0,0,0.0
9,40,2024-01-05 13:54:00,692.2000784696779,19,0,1,0,0.0
71,6,2024-01-04 07:16:00,711.2673266369534,12,0,0,0,0.0
50,36,2024-01-01 04:22:00,582.7932344458399,8,0,1,0,0.0
94,19,2024-01-07 10:59:00,169.59610382969538,12,0,0,0,0.0
17,37,2024-01-05 23:59:00,650.2750954324111,11,0,0,0,0.0
13,37,2024-01-05 06:16:00,545.1071812726592,20,0,1,0,0.0
78,6,2024-01-06 19:17:00,542.5162153616956,12,0,0,0,0.0
63,39,2024-01-07 16:31:00,471.9862797793471,17,0,1,0,0.0
26,7,2024-01-07 07:06:00,336.11685944248813,17,0,0,0,0.0
32,38,2024-01-01 00:27:00,325.7149667600282,10,0,1,0,0.0
63,20,2024-01-04 01:00:00,484.61210806871304,8,0,0,0,0.0
8,28,2024-01-07 22:03:00,341.56325110022067,10,0,0,0,0.0
71,16,2024-01-03 11:02:00,755.1189137642475,20,0,0,0,0.0
83,34,2024-01-01 22:42:00,298.1793353100659,18,0,0,0,0.0
55,12,2024-01-04 06:35:00,428.8879289950458,7,0,0,0,0.0
46,27,2024-01-02 07:47:00,479.29293870776996,7,0,0,0,0.0
52,30,2024-01-01 07:40:00,436.5975522721509,20,0,0,0,0.0
66,12,2024-01-04 15:45:00,3273.538496694297,18,0,0,0,1.0
48,40,2024-01-01 01:26:00,492.4288890827867,10,0,0,0,0.0
86,34,2024-01-04 01:16:00,476.89500251362,12,0,1,0,0.0
29,6,2024-01-06 18:32:00,4510.303883134414,17,1,2,1,4.0
56,32,2024-01-01 15:32:00,177.1451265718573,21,0,0,0,0.0
59,25,2024-01-01 12:21:00,387.3953095243758,17,0,0,0,0.0
27,15,2024-01-06 21:58:00,605.4538188568117,11,0,0,0,0.0
61,25,2024-01-02 19:59:00,557.1243879256509,15,0,0,0,0.0
12,4,2024-01-03 04:54:00,224.52346964373908,17,0,0,0,0.0
79,3,2024-01-06 08:28:00,506.180910017243,8,1,0,0,2.0
41,31,2024-01-01 20:17:00,3528.4091005609234,8,0,1,1,1.0
10,26,2024-01-05 16:28:00,541.6016269580323,12,0,0,0,0.0
64,22,2024-01-04 20:11:00,283.48298045947405,11,0,0,0,0.0
67,10,2024-01-07 14:43:00,321.7416718102596,18,0,1,0,0.0
40,13,2024-01-01 06:07:00,631.1513642669581,12,0,0,0,0.0
77,33,2024-01-07 04:09:00,3522.7365479885516,9,0,2,1,2.0
68,27,2024-01-03 02:16:00,3727.2043831331534,20,0,1,1,1.0
27,10,2024-01-02 14:01:00,954.7643622665952,11,0,1,0,0.0
57,31,2024-01-02 15:30:00,953.5672178933587,21,0,0,0,0.0
30,3,2024-01-04 07:56:00,354.5272905107262,16,0,0,0,0.0
75,16,2024-01-02 10:29:00,744.1102009197028,12,0,1,0,0.0
33,28,2024-01-03 00:17:00,707.1918523338388,12,0,0,0,0.0
99,35,2024-01-05 07:05:00,2730.6485747604947,23,0,1,1,1.0
74,18,2024-01-05 21:08:00,4159.748233703942,8,1,1,1,3.0
24,19,2024-01-03 20:28:00,1926.3337734648287,23,0,1,1,0.0
90,5,2024-01-07 18:33:00,566.3333093054899,17,0,1,0,0.0
46,5,2024-01-03 15:38:00,457.38514919588255,22,0,1,0,0.0
11,17,2024-01-01 12:53:00,565.4419179849297,11,0,0,0,0.0
9,40,2024-01-05 07:46:00,585.8143585397722,17,0,1,0,0.0
13,34,2024-01-01 04:45:00,547.771710019487,9,0,0,0,0.0
51,1,2024-01-06 12:08:00,240.00484330278817,11,0,0,0,0.0
51,10,2024-01-05 08:08:00,653.9284502160295,11,0,1,0,0.0
85,18,2024-01-01 19:23:00,607.0190693666732,9,0,1,0,0.0
71,10,2024-01-06 22:50:00,528.3066445116826,20,0,0,0,0.0
25,22,2024-01-02 10:51:00,359.86414037780605,12,0,0,0,0.0
98,16,2024-01-04 23:57:00,287.4486630345521,19,0,0,0,0.0
64,12,2024-01-05 14:03:00,4576.385760543592,10,1,2,1,4.0
20,9,2024-01-04 18:29:00,373.08467957340036,9,0,0,0,0.0
82,31,2024-01-07 08:50:00,436.7994088031451,13,0,0,0,0.0
44,4,2024-01-02 23:50:00,648.0871029475114,22,0,0,0,0.0
46,18,2024-01-01 17:00:00,629.954935247756,15,0,0,0,0.0
5,24,2024-01-06 11:08:00,857.579155697281,11,0,0,0,0.0
1,8,2024-01-07 13:55:00,520.7335138211454,22,0,1,0,0.0
34,36,2024-01-02 15:05:00,577.5485708241713,10,0,0,0,0.0
94,39,2024-01-06 07:25:00,493.7123026737843,14,0,0,0,0.0
63,6,2024-01-04 12:16:00,658.5783905362049,7,0,1,0,0.0
42,31,2024-01-03 14:26:00,514.6389891277721,15,0,0,0,0.0
56,6,2024-01-07 03:44:00,549.5779292881393,11,0,0,0,0.0
9,18,2024-01-02 18:14:00,387.39130726023313,18,0,0,0,0.0
37,17,2024-01-03 03:19:00,396.9593567501231,22,0,0,0,0.0
62,29,2024-01-05 12:57:00,754.0649361143738,17,0,0,0,0.0
60,17,2024-01-06 10:39:00,910.9256199662459,17,0,1,0,0.0
13,9,2024-01-05 02:42:00,375.23582386057853,12,0,1,0,0.0
93,36,2024-01-02 18:33:00,488.97820076143995,18,0,0,0,0.0
94,14,2024-01-02 07:36:00,353.2338679937848,20,0,0,0,0.0
16,32,2024-01-07 22:17:00,387.1956916307661,21,0,1,0,0.0
58,33,2024-01-06 15:28:00,714.0477150839704,12,0,0,0,0.0
95,22,2024-01-02 20:29:00,710.9923300475966,9,0,0,0,0.0
80,14,2024-01-03 04:00:00,3753.0858103306145,9,1,2,1,4.0
97,17,2024-01-05 15:45:00,664.4213549533009,8,0,0,0,0.0
54,26,2024-01-04 07:54:00,423.50342354986157,16,0,0,0,0.0
57,12,2024-01-02 15:25:00,535.600715569077,12,0,0,0,0.0
95,5,2024-01-04 15:57:00,2649.5595479419108,21,1,1,1,3.0
18,10,2024-01-03 15:52:00,3781.9128746372457,11,1,2,1,4.0
39,34,2024-01-04 02:36:00,389.8889797784708,8,0,1,0,0.0
71,25,2024-01-06 09:25:00,769.134766899288,11,0,0,0,0.0
71,22,2024-01-06 17:09:00,387.46713946368016,8,0,1,0,0.0
16,15,2024-01-03 17:09:00,504.35593572579376,9,0,1,0,0.0
19,5,2024-01-07 12:02:00,693.2099105393277,22,0,0,0,0.0
4,7,2024-01-03 23:25:00,516.1173054045975,7,0,0,0,0.0
14,1,2024-01-05 18:42:00,408.76280792013245,22,0,0,0,0.0
85,22,2024-01-02 21:16:00,589.5418845963325,13,0,0,0,0.0
100,8,2024-01-02 17:58:00,529.3071373908198,13,0,1,0,0.0
65,28,2024-01-03 02:50:00,374.17158357312235,7,0,0,0,0.0
54,19,2024-01-05 04:15:00,596.3229428448894,11,0,0,0,0.0
17,20,2024-01-06 00:24:00,535.2679914727497,12,0,0,0,0.0
55,32,2024-01-05 19:51:00,647.160919803775,13,0,1,0,0.0
13,3,2024-01-06 03:28:00,700.4569186815236,15,0,0,0,0.0
10,30,2024-01-02 21:16:00,193.2907605492769,21,0,0,0,0.0
85,19,2024-01-02 13:22:00,5192.788676307065,9,0,1,1,1.0
92,15,2024-01-07 12:20:00,3012.8170801079164,2,1,2,1,5.0
64,38,2024-01-01 06:30:00,338.94463809232985,22,0,0,0,0.0
62,28,2024-01-01 19:50:00,6071.725767918236,8,0,2,1,2.0
50,29,2024-01-01 00:59:00,737.90057464398,13,0,0,0,0.0
27,26,2024-01-02 13:50:00,786.1922740020323,15,0,0,0,0.0
49,19,2024-01-01 11:15:00,550.9462650070026,17,0,0,0,0.0
9,36,2024-01-04 23:22:00,596.7669031491682,22,0,0,0,0.0
46,7,2024-01-04 15:13:00,408.76404059940694,17,0,0,0,0.0
46,37,2024-01-07 20:18:00,572.7954924594711,9,0,1,0,0.0
55,33,2024-01-02 07:26:00,463.3836922216848,16,0,1,0,0.0
16,30,2024-01-01 14:29:00,300.8101229009838,12,0,0,0,0.0
52,27,2024-01-04 11:45:00,552.6964513981877,9,0,1,0,0.0
70,10,2024-01-03 19:17:00,519.769764051623,7,0,1,0,0.0
64,38,2024-01-05 03:28:00,382.7314655400008,22,0,0,0,0.0
85,14,2024-01-03 02:15:00,453.15977080900205,17,0,0,0,0.0
86,19,2024-01-01 22:43:00,389.7105107359502,17,0,0,0,0.0
84,29,2024-01-02 07:25:00,613.2292838711064,13,0,0,0,0.0
59,34,2024-01-04 04:29:00,406.7807048633339,7,0,0,0,0.0
58,25,2024-01-04 03:08:00,614.9275950275426,21,0,1,0,0.0
94,34,2024-01-06 08:50:00,835.1139621196596,14,0,1,0,0.0
42,13,2024-01-01 12:37:00,621.36762325784,21,0,1,0,0.0
3,31,2024-01-06 09:30:00,161.11791836335829,9,0,1,0,0.0
69,14,2024-01-07 04:11:00,494.42588225991756,8,0,0,0,0.0
45,11,2024-01-06 08:07:00,434.98595228277367,22,0,0,0,0.0
14,39,2024-01-03 23:58:00,291.5714971672811,14,0,1,0,0.0
23,8,2024-01-04 15:40:00,504.24901176244117,15,0,1,0,0.0
70,29,2024-01-06 02:09:00,318.2135420028085,7,0,0,0,0.0
85,5,2024-01-07 14:45:00,552.1901715774065,11,0,0,0,0.0
53,31,2024-01-05 11:55:00,286.7356896429327,22,0,1,0,0.0
74,5,2024-01-05 19:06:00,482.9125410420374,14,0,1,0,0.0
29,39,2024-01-04 21:23:00,249.9863100514644,17,0,0,0,0.0
24,14,2024-01-06 22:52:00,449.3855368840738,16,0,0,0,0.0
54,24,2024-01-04 10:02:00,536.2178239403644,13,1,0,0,2.0
20,3,2024-01-07 22:44:00,,16,0,0,0,0.0
53,36,2024-01-07 05:14:00,480.91200365220686,8,0,0,0,0.0
12,36,2024-01-04 04:15:00,474.59862394679516,17,0,0,0,0.0
1,34,2024-01-03 01:37:00,350.00228287844044,13,0,0,0,0.0
30,16,2024-01-03 22:10:00,212.47761923523854,14,0,0,0,0.0
37,2,2024-01-03 11:09:00,311.59178106979425,20,0,1,0,0.0
24,38,2024-01-06 23:43:00,430.03752409888483,10,0,1,0,0.0
86,38,2024-01-04 04:04:00,342.71125327586117,7,0,0,0,0.0
85,26,2024-01-01 01:16:00,583.0930258992986,19,0,0,0,0.0
84,27,2024-01-06 12:18:00,405.3557604301804,15,0,0,0,0.0
68,31,2024-01-03 08:24:00,731.7848227544839,8,0,1,0,0.0
19,2,2024-01-07 05:18:00,623.7406834421154,20,0,1,0,0.0
67,20,2024-01-02 07:19:00,523.1119988223303,9,0,1,0,0.0
1,9,2024-01-02 05:46:00,465.1811464256964,8,0,1,0,0.0
5,2,2024-01-07 07:33:00,511.0484892488292,15,0,0,0,0.0
88,37,2024-01-04 01:17:00,489.30258993110976,12,0,1,0,0.0
30,7,2024-01-05 17:06:00,371.7522828637428,12,0,0,0,0.0
99,31,2024-01-06 20:31:00,408.6345284265019,22,0,0,0,0.0
58,19,2024-01-04 07:59:00,465.8798558588994,10,0,0,0,0.0
12,28,2024-01-05 20:23:00,516.0732609258985,9,0,1,0,0.0
58,17,2024-01-03 04:51:00,3415.497356133471,0,1,2,1,5.0
